IGA: dim=3 dof=1 order=3 geometry=3 rational=0 property=0
Elapsed time for matrix assembly: 13.215784 seconds
Elapsed time for matrix assembly: 13.216980 seconds
Elapsed time for matrix assembly: 13.219302 seconds
Elapsed time for matrix assembly: 13.219724 seconds
Elapsed time for matrix assembly: 13.219420 seconds
Elapsed time for matrix assembly: 13.219505 seconds
Elapsed time for matrix assembly: 13.219613 seconds
Elapsed time for matrix assembly: 13.220604 seconds
Elapsed time for matrix assembly: 13.218705 seconds
Elapsed time for matrix assembly: 13.220595 seconds
Elapsed time for matrix assembly: 13.218794 seconds
Elapsed time for matrix assembly: 13.218909 seconds
Elapsed time for matrix assembly: 13.219163 seconds
Elapsed time for matrix assembly: 13.219582 seconds
Elapsed time for matrix assembly: 13.219421 seconds
Elapsed time for matrix assembly: 13.218579 seconds
Elapsed time for matrix assembly: 13.219603 seconds
Elapsed time for matrix assembly: 13.220727 seconds
Elapsed time for matrix assembly: 13.219635 seconds
Elapsed time for matrix assembly: 13.219764 seconds
Elapsed time for matrix assembly: 13.220146 seconds
Elapsed time for matrix assembly: 13.219749 seconds
Elapsed time for matrix assembly: 13.220364 seconds
Elapsed time for matrix assembly: 13.220789 seconds
Elapsed time for matrix assembly: 13.220372 seconds
Elapsed time for matrix assembly: 13.221715 seconds
Elapsed time for matrix assembly: 13.220221 seconds
Elapsed time for matrix assembly: 13.220510 seconds
Elapsed time for matrix assembly: 13.220856 seconds
Elapsed time for matrix assembly: 13.221189 seconds
Elapsed time for matrix assembly: 13.219770 seconds
Elapsed time for matrix assembly: 13.221506 seconds
Elapsed time for matrix assembly: 13.220122 seconds
Elapsed time for matrix assembly: 13.220311 seconds
Elapsed time for matrix assembly: 13.221361 seconds
Elapsed time for matrix assembly: 13.220542 seconds
Elapsed time for matrix assembly: 13.221239 seconds
Elapsed time for matrix assembly: 13.221800 seconds
Elapsed time for matrix assembly: 13.220174 seconds
Elapsed time for matrix assembly: 13.220310 seconds
Elapsed time for matrix assembly: 13.221755 seconds
Elapsed time for matrix assembly: 13.221709 seconds
Elapsed time for matrix assembly: 13.220763 seconds
Elapsed time for matrix assembly: 13.221453 seconds
Elapsed time for matrix assembly: 13.220831 seconds
Elapsed time for matrix assembly: 13.221170 seconds
Elapsed time for matrix assembly: 13.222052 seconds
Elapsed time for matrix assembly: 13.220265 seconds
Elapsed time for matrix assembly: 13.218771 seconds
Elapsed time for matrix assembly: 13.218550 seconds
Elapsed time for matrix assembly: 13.219939 seconds
Elapsed time for matrix assembly: 13.220854 seconds
Elapsed time for matrix assembly: 13.221520 seconds
Elapsed time for matrix assembly: 13.220949 seconds
Elapsed time for matrix assembly: 13.220609 seconds
Elapsed time for matrix assembly: 13.220096 seconds
Elapsed time for matrix assembly: 13.221208 seconds
Elapsed time for matrix assembly: 13.222054 seconds
Elapsed time for matrix assembly: 13.242076 seconds
Elapsed time for matrix assembly: 13.241841 seconds
Elapsed time for matrix assembly: 13.241670 seconds
Elapsed time for matrix assembly: 13.241497 seconds
Elapsed time for matrix assembly: 13.241119 seconds
Elapsed time for matrix assembly: 13.241791 seconds
Elapsed time for matrix assembly: 13.241556 seconds
Elapsed time for matrix assembly: 13.242864 seconds
Elapsed time for matrix assembly: 13.242469 seconds
Elapsed time for matrix assembly: 13.241962 seconds
Elapsed time for matrix assembly: 13.241354 seconds
Elapsed time for matrix assembly: 13.240834 seconds
Elapsed time for matrix assembly: 13.242904 seconds
Elapsed time for matrix assembly: 13.242281 seconds
Elapsed time for matrix assembly: 13.242915 seconds
Elapsed time for matrix assembly: 13.240739 seconds
Elapsed time for matrix assembly: 13.243146 seconds
Elapsed time for matrix assembly: 13.243224 seconds
Elapsed time for matrix assembly: 13.242036 seconds
Elapsed time for matrix assembly: 13.242007 seconds
Elapsed time for matrix assembly: 13.241901 seconds
Elapsed time for matrix assembly: 13.243678 seconds
Elapsed time for matrix assembly: 13.243380 seconds
Elapsed time for matrix assembly: 13.241604 seconds
Elapsed time for matrix assembly: 13.243352 seconds
Elapsed time for matrix assembly: 13.242571 seconds
Elapsed time for matrix assembly: 13.243189 seconds
Elapsed time for matrix assembly: 13.242768 seconds
Elapsed time for matrix assembly: 13.242848 seconds
Elapsed time for matrix assembly: 13.241689 seconds
Elapsed time for matrix assembly: 13.242441 seconds
Elapsed time for matrix assembly: 13.243000 seconds
Elapsed time for matrix assembly: 13.243044 seconds
Elapsed time for matrix assembly: 13.242004 seconds
Elapsed time for matrix assembly: 13.243437 seconds
Elapsed time for matrix assembly: 13.242135 seconds
Elapsed time for matrix assembly: 13.243177 seconds
Elapsed time for matrix assembly: 13.243969 seconds
Elapsed time for matrix assembly: 13.239744 seconds
Elapsed time for matrix assembly: 13.243660 seconds
Elapsed time for matrix assembly: 13.242397 seconds
Elapsed time for matrix assembly: 13.244198 seconds
Elapsed time for matrix assembly: 13.243256 seconds
Elapsed time for matrix assembly: 13.241896 seconds
Elapsed time for matrix assembly: 13.243945 seconds
Elapsed time for matrix assembly: 13.242965 seconds
Elapsed time for matrix assembly: 13.243732 seconds
Elapsed time for matrix assembly: 13.243117 seconds
Elapsed time for matrix assembly: 13.243972 seconds
Elapsed time for matrix assembly: 13.242462 seconds
Elapsed time for matrix assembly: 13.243021 seconds
Elapsed time for matrix assembly: 13.244247 seconds
Elapsed time for matrix assembly: 13.242727 seconds
Elapsed time for matrix assembly: 13.243096 seconds
Elapsed time for matrix assembly: 13.244713 seconds
Elapsed time for matrix assembly: 13.242554 seconds
Elapsed time for matrix assembly: 13.242056 seconds
Elapsed time for matrix assembly: 13.242111 seconds
Elapsed time for matrix assembly: 13.243345 seconds
Elapsed time for matrix assembly: 13.244345 seconds
Elapsed time for matrix assembly: 13.241995 seconds
Elapsed time for matrix assembly: 13.243723 seconds
Elapsed time for matrix assembly: 13.241477 seconds
Elapsed time for matrix assembly: 13.244193 seconds
Elapsed time for matrix assembly: 13.244280 seconds
Elapsed time for matrix assembly: 13.243597 seconds
Elapsed time for matrix assembly: 13.244294 seconds
Elapsed time for matrix assembly: 13.243398 seconds
Elapsed time for matrix assembly: 13.244789 seconds
Elapsed time for matrix assembly: 13.241234 seconds
Elapsed time for matrix assembly: 13.243019 seconds
Elapsed time for matrix assembly: 13.244608 seconds
Elapsed time for matrix assembly: 13.244475 seconds
Elapsed time for matrix assembly: 13.243461 seconds
Elapsed time for matrix assembly: 13.242866 seconds
Elapsed time for matrix assembly: 13.243877 seconds
Elapsed time for matrix assembly: 13.244009 seconds
Elapsed time for matrix assembly: 13.244343 seconds
Elapsed time for matrix assembly: 13.244417 seconds
Elapsed time for matrix assembly: 13.244154 seconds
Elapsed time for matrix assembly: 13.242337 seconds
Elapsed time for matrix assembly: 13.244526 seconds
Elapsed time for matrix assembly: 13.244622 seconds
Elapsed time for matrix assembly: 13.243864 seconds
Elapsed time for matrix assembly: 13.243109 seconds
Elapsed time for matrix assembly: 13.243737 seconds
Elapsed time for matrix assembly: 13.245068 seconds
Elapsed time for matrix assembly: 13.244009 seconds
Elapsed time for matrix assembly: 13.244567 seconds
Elapsed time for matrix assembly: 13.243744 seconds
Elapsed time for matrix assembly: 13.244240 seconds
Elapsed time for matrix assembly: 13.243979 seconds
Elapsed time for matrix assembly: 13.242748 seconds
Elapsed time for matrix assembly: 13.243373 seconds
Elapsed time for matrix assembly: 13.243609 seconds
Elapsed time for matrix assembly: 13.245565 seconds
Elapsed time for matrix assembly: 13.242905 seconds
Elapsed time for matrix assembly: 13.244355 seconds
Elapsed time for matrix assembly: 13.244837 seconds
Elapsed time for matrix assembly: 13.244607 seconds
Elapsed time for matrix assembly: 13.244881 seconds
Elapsed time for matrix assembly: 13.244146 seconds
Elapsed time for matrix assembly: 13.245724 seconds
Elapsed time for matrix assembly: 13.244670 seconds
Elapsed time for matrix assembly: 13.243477 seconds
Elapsed time for matrix assembly: 13.244327 seconds
Elapsed time for matrix assembly: 13.244536 seconds
Elapsed time for matrix assembly: 13.245356 seconds
Elapsed time for matrix assembly: 13.242456 seconds
Elapsed time for matrix assembly: 13.244799 seconds
Elapsed time for matrix assembly: 13.244898 seconds
Elapsed time for matrix assembly: 13.245315 seconds
Elapsed time for matrix assembly: 13.244719 seconds
Elapsed time for matrix assembly: 13.245376 seconds
Elapsed time for matrix assembly: 13.244472 seconds
Elapsed time for matrix assembly: 13.243409 seconds
Elapsed time for matrix assembly: 13.243668 seconds
Elapsed time for matrix assembly: 13.246247 seconds
Elapsed time for matrix assembly: 13.244495 seconds
Elapsed time for matrix assembly: 13.245959 seconds
Elapsed time for matrix assembly: 13.242970 seconds
Elapsed time for matrix assembly: 13.244589 seconds
Elapsed time for matrix assembly: 13.242964 seconds
Elapsed time for matrix assembly: 13.245039 seconds
Elapsed time for matrix assembly: 13.243360 seconds
Elapsed time for matrix assembly: 13.244623 seconds
Elapsed time for matrix assembly: 13.242678 seconds
Elapsed time for matrix assembly: 13.243950 seconds
Elapsed time for matrix assembly: 13.244354 seconds
Elapsed time for matrix assembly: 13.244214 seconds
Elapsed time for matrix assembly: 13.243304 seconds
Elapsed time for matrix assembly: 13.245275 seconds
Elapsed time for matrix assembly: 13.244234 seconds
Elapsed time for matrix assembly: 13.242196 seconds
Elapsed time for matrix assembly: 13.244645 seconds
Elapsed time for matrix assembly: 13.244141 seconds
Elapsed time for matrix assembly: 13.245541 seconds
Elapsed time for matrix assembly: 13.245911 seconds
Elapsed time for matrix assembly: 13.244968 seconds
Elapsed time for matrix assembly: 13.243752 seconds
Elapsed time for matrix assembly: 13.244529 seconds
Elapsed time for matrix assembly: 13.242959 seconds
Elapsed time for matrix assembly: 13.243380 seconds
Elapsed time for matrix assembly: 13.245286 seconds
Elapsed time for matrix assembly: 13.245428 seconds
Elapsed time for matrix assembly: 13.244061 seconds
Elapsed time for matrix assembly: 13.244018 seconds
Elapsed time for matrix assembly: 13.244038 seconds
Elapsed time for matrix assembly: 13.242484 seconds
Elapsed time for matrix assembly: 13.244218 seconds
Elapsed time for matrix assembly: 13.245580 seconds
Elapsed time for matrix assembly: 13.244938 seconds
Elapsed time for matrix assembly: 13.243800 seconds
Elapsed time for matrix assembly: 13.244841 seconds
Elapsed time for matrix assembly: 13.243114 seconds
Elapsed time for matrix assembly: 13.243098 seconds
Elapsed time for matrix assembly: 13.244561 seconds
Elapsed time for matrix assembly: 13.245175 seconds
Elapsed time for matrix assembly: 13.245229 seconds
Elapsed time for matrix assembly: 13.244468 seconds
Elapsed time for matrix assembly: 13.243226 seconds
Elapsed time for matrix assembly: 13.243745 seconds
Elapsed time for matrix assembly: 13.245344 seconds
Elapsed time for matrix assembly: 13.242879 seconds
Elapsed time for matrix assembly: 13.244906 seconds
Elapsed time for matrix assembly: 13.246291 seconds
Elapsed time for matrix assembly: 13.244767 seconds
Elapsed time for matrix assembly: 13.245723 seconds
Elapsed time for matrix assembly: 13.244377 seconds
Elapsed time for matrix assembly: 13.245847 seconds
Elapsed time for matrix assembly: 13.245360 seconds
Elapsed time for matrix assembly: 13.245432 seconds
Elapsed time for matrix assembly: 13.245447 seconds
Elapsed time for matrix assembly: 13.244367 seconds
Elapsed time for matrix assembly: 13.246932 seconds
Elapsed time for matrix assembly: 13.247832 seconds
Elapsed time for matrix assembly: 13.247842 seconds
Elapsed time for matrix assembly: 13.246883 seconds
Elapsed time for matrix assembly: 13.245510 seconds
Elapsed time for matrix assembly: 13.249106 seconds
Elapsed time for matrix assembly: 13.246749 seconds
Elapsed time for matrix assembly: 13.246319 seconds
Elapsed time for matrix assembly: 13.248160 seconds
Elapsed time for matrix assembly: 13.248191 seconds
Elapsed time for matrix assembly: 13.248435 seconds
Elapsed time for matrix assembly: 13.247182 seconds
Elapsed time for matrix assembly: 13.246877 seconds
Elapsed time for matrix assembly: 13.247790 seconds
Elapsed time for matrix assembly: 13.248487 seconds
Elapsed time for matrix assembly: 13.245361 seconds
Elapsed time for matrix assembly: 13.248799 seconds
Elapsed time for matrix assembly: 13.249135 seconds
Elapsed time for matrix assembly: 13.246639 seconds
Elapsed time for matrix assembly: 13.249039 seconds
Elapsed time for matrix assembly: 13.246067 seconds
Elapsed time for matrix assembly: 13.249155 seconds
Elapsed time for matrix assembly: 13.248918 seconds
Elapsed time for matrix assembly: 13.243704 seconds
Elapsed time for matrix assembly: 13.248735 seconds
Elapsed time for matrix assembly: 13.244468 seconds
Elapsed time for matrix assembly: 13.245605 seconds
Elapsed time for matrix assembly: 13.248746 seconds
Elapsed time for matrix assembly: 13.243618 seconds
Elapsed time for matrix assembly: 13.248830 seconds
Elapsed time for matrix assembly: 13.244763 seconds
Elapsed time for matrix assembly: 13.245864 seconds
Elapsed time for matrix assembly: 13.245432 seconds
Elapsed time for matrix assembly: 13.248666 seconds
Elapsed time for matrix assembly: 13.245582 seconds
Elapsed time for matrix assembly: 13.248634 seconds
Elapsed time for matrix assembly: 13.245331 seconds
Elapsed time for matrix assembly: 13.248725 seconds
Elapsed time for matrix assembly: 13.244347 seconds
Elapsed time for matrix assembly: 13.245651 seconds
Elapsed time for matrix assembly: 13.244814 seconds
Elapsed time for matrix assembly: 13.245827 seconds
Elapsed time for matrix assembly: 13.245057 seconds
Elapsed time for matrix assembly: 13.247955 seconds
Elapsed time for matrix assembly: 13.246395 seconds
Elapsed time for matrix assembly: 13.246040 seconds
Elapsed time for matrix assembly: 13.246620 seconds
Elapsed time for matrix assembly: 13.245319 seconds
Elapsed time for matrix assembly: 13.247167 seconds
Elapsed time for matrix assembly: 13.248231 seconds
Elapsed time for matrix assembly: 13.249897 seconds
Elapsed time for matrix assembly: 13.247525 seconds
Elapsed time for matrix assembly: 13.249325 seconds
Elapsed time for matrix assembly: 13.249895 seconds
Elapsed time for matrix assembly: 13.247351 seconds
Elapsed time for matrix assembly: 13.249025 seconds
Elapsed time for matrix assembly: 13.249141 seconds
Elapsed time for matrix assembly: 13.249087 seconds
Elapsed time for matrix assembly: 13.249130 seconds
Elapsed time for matrix assembly: 13.246609 seconds
Elapsed time for matrix assembly: 13.249250 seconds
Elapsed time for matrix assembly: 13.249109 seconds
Elapsed time for matrix assembly: 13.249614 seconds
Elapsed time for matrix assembly: 13.249876 seconds
Elapsed time for matrix assembly: 13.249095 seconds
Elapsed time for matrix assembly: 13.248653 seconds
Elapsed time for matrix assembly: 13.250074 seconds
Elapsed time for matrix assembly: 13.251475 seconds
Elapsed time for matrix assembly: 13.249971 seconds
Elapsed time for matrix assembly: 13.249302 seconds
Elapsed time for matrix assembly: 13.249641 seconds
Elapsed time for matrix assembly: 13.248786 seconds
Elapsed time for matrix assembly: 13.251557 seconds
Elapsed time for matrix assembly: 13.249518 seconds
Elapsed time for matrix assembly: 13.251167 seconds
Elapsed time for matrix assembly: 13.249293 seconds
Elapsed time for matrix assembly: 13.249277 seconds
Elapsed time for matrix assembly: 13.250361 seconds
Elapsed time for matrix assembly: 13.249426 seconds
Elapsed time for matrix assembly: 13.249977 seconds
Elapsed time for matrix assembly: 13.251065 seconds
Elapsed time for matrix assembly: 13.250468 seconds
Elapsed time for matrix assembly: 13.251309 seconds
Elapsed time for matrix assembly: 13.251017 seconds
Elapsed time for matrix assembly: 13.250004 seconds
Elapsed time for matrix assembly: 13.250371 seconds
Elapsed time for matrix assembly: 13.249988 seconds
Elapsed time for matrix assembly: 13.248379 seconds
Elapsed time for matrix assembly: 13.250547 seconds
Elapsed time for matrix assembly: 13.251349 seconds
Elapsed time for matrix assembly: 13.251703 seconds
Elapsed time for matrix assembly: 13.249063 seconds
Elapsed time for matrix assembly: 13.251531 seconds
Elapsed time for matrix assembly: 13.251786 seconds
Elapsed time for matrix assembly: 13.252638 seconds
Elapsed time for matrix assembly: 13.251360 seconds
Elapsed time for matrix assembly: 13.249413 seconds
Elapsed time for matrix assembly: 13.251043 seconds
Elapsed time for matrix assembly: 13.251361 seconds
Elapsed time for matrix assembly: 13.251078 seconds
Elapsed time for matrix assembly: 13.252702 seconds
Elapsed time for matrix assembly: 13.252303 seconds
Elapsed time for matrix assembly: 13.252551 seconds
Elapsed time for matrix assembly: 13.251323 seconds
Elapsed time for matrix assembly: 13.252528 seconds
Elapsed time for matrix assembly: 13.254137 seconds
Elapsed time for matrix assembly: 13.253323 seconds
Elapsed time for matrix assembly: 13.253056 seconds
Elapsed time for matrix assembly: 13.253940 seconds
Elapsed time for matrix assembly: 13.254304 seconds
Elapsed time for matrix assembly: 13.253212 seconds
Elapsed time for matrix assembly: 13.255256 seconds
Elapsed time for matrix assembly: 13.216608 seconds
Elapsed time for matrix assembly: 13.216641 seconds
Elapsed time for matrix assembly: 13.218739 seconds
Elapsed time for matrix assembly: 13.242687 seconds
Elapsed time for matrix assembly: 13.243416 seconds
Elapsed time for matrix assembly: 13.242787 seconds
Elapsed time for matrix assembly: 13.242690 seconds
Elapsed time for matrix assembly: 13.242920 seconds
Elapsed time for matrix assembly: 13.243112 seconds
Elapsed time for matrix assembly: 13.243991 seconds
Elapsed time for matrix assembly: 13.243850 seconds
Elapsed time for matrix assembly: 13.244092 seconds
Elapsed time for matrix assembly: 13.245454 seconds
Elapsed time for matrix assembly: 13.243565 seconds
Elapsed time for matrix assembly: 13.244113 seconds
Elapsed time for matrix assembly: 13.244774 seconds
Elapsed time for matrix assembly: 13.245305 seconds
Elapsed time for matrix assembly: 13.244132 seconds
Elapsed time for matrix assembly: 13.244825 seconds
Elapsed time for matrix assembly: 13.243811 seconds
Elapsed time for matrix assembly: 13.245091 seconds
Elapsed time for matrix assembly: 13.248041 seconds
Elapsed time for matrix assembly: 13.248823 seconds
Elapsed time for matrix assembly: 13.249436 seconds
Elapsed time for matrix assembly: 13.249397 seconds
Elapsed time for matrix assembly: 13.250333 seconds
Elapsed time for matrix assembly: 13.250443 seconds
Elapsed time for matrix assembly: 13.249901 seconds
Elapsed time for matrix assembly: 13.250771 seconds
Elapsed time for matrix assembly: 13.250900 seconds
Elapsed time for matrix assembly: 13.253267 seconds
Elapsed time for matrix assembly: 13.258900 seconds
Elapsed time for matrix assembly: 13.217209 seconds
Elapsed time for matrix assembly: 13.219616 seconds
Elapsed time for matrix assembly: 13.219217 seconds
Elapsed time for matrix assembly: 13.247939 seconds
Elapsed time for matrix assembly: 13.248561 seconds
Elapsed time for matrix assembly: 13.249176 seconds
Elapsed time for matrix assembly: 13.249973 seconds
Elapsed time for matrix assembly: 13.249979 seconds
Elapsed time for matrix assembly: 13.250774 seconds
Elapsed time for matrix assembly: 13.250301 seconds
Elapsed time for matrix assembly: 13.251049 seconds
Elapsed time for matrix assembly: 13.250953 seconds
Elapsed time for matrix assembly: 13.251576 seconds
Elapsed time for matrix assembly: 13.251380 seconds
Elapsed time for matrix assembly: 13.251448 seconds
Elapsed time for matrix assembly: 13.252001 seconds
Elapsed time for matrix assembly: 13.251574 seconds
Elapsed time for matrix assembly: 13.251756 seconds
Elapsed time for matrix assembly: 13.252168 seconds
Elapsed time for matrix assembly: 13.252717 seconds
Elapsed time for matrix assembly: 13.252514 seconds
Elapsed time for matrix assembly: 13.252769 seconds
Elapsed time for matrix assembly: 13.253061 seconds
Elapsed time for matrix assembly: 13.253699 seconds
Elapsed time for matrix assembly: 13.253222 seconds
Elapsed time for matrix assembly: 13.253590 seconds
Elapsed time for matrix assembly: 13.253874 seconds
Elapsed time for matrix assembly: 13.253315 seconds
Elapsed time for matrix assembly: 13.253871 seconds
Elapsed time for matrix assembly: 13.257581 seconds
Elapsed time for matrix assembly: 13.257889 seconds
